"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
1338 0.22256107629371 3 11 "GO:0031117;GO:1901881" "positive regulation of protein depolymerization" 0.598464297876712
292 0.781225255488121 4 12 "GO:0031118" "rRNA pseudouridine synthesis" 0.938532576300265
733 0.545885323415897 3 9 "GO:0031119" "tRNA pseudouridine synthesis" 0.824042730204909
1182 0.329805863072556 8 9 "GO:0031120;GO:0040031" "snRNA modification" 0.693838430322919
-313 0.52802628194059 2 54 "GO:0031122" "cytoplasmic microtubule organization" 0.815363171085679
341 0.424517434065931 2 73 "GO:0031123" "RNA 3'-end processing" 0.764930418142754
-55 0.919725709042287 3 45 "GO:0031124;GO:0006378;GO:0043631" "mRNA 3'-end processing" 0.977698177015052
-123 0.895817721933224 2 15 "GO:0031126" "sno(s)RNA 3'-end processing" 0.974928513054633
67 0.941416263347601 3 16 "GO:0031136;GO:0031139" "positive regulation of conjugation with cellular fusion" 0.985054952578196
703 0.503168839819082 2 12 "GO:0031138;GO:0031135" "negative regulation of conjugation with cellular fusion" 0.804298596113427
-403 0.551063967838969 2 29 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.82689296791072
-199 0.698953419175102 8 50 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.899172203390075
-462 0.260208952508853 2 79 "GO:0031152;GO:0098630;GO:0098743" "cell aggregation" 0.627748460818585
18 0.991119893417037 2 5 "GO:0031153" "slug development involved in sorocarp development" 0.997690783555113
1267 0.0424855701430166 3 34 "GO:0031154" "culmination involved in sorocarp development" 0.285700065889271
-804 0.0851721155597392 2 61 "GO:0031156" "regulation of sorocarp development" 0.397397283654066
-1140 0.0722112914093967 2 33 "GO:0031157;GO:0060176" "regulation of aggregation involved in sorocarp development" 0.366491097662725
-807 0.619863074282429 3 5 "GO:0031158" "negative regulation of aggregate size involved in sorocarp development" 0.858075450750996
-499 0.460106189130592 3 29 "GO:0031167" "rRNA methylation" 0.784292079046149
-1212 0.000118031806782161 6 135 "GO:0031175" "neuron projection development" 0.00684584479336534
477 0.611416821056705 4 15 "GO:0031204" "posttranslational protein targeting to membrane, translocation" 0.854224370937705
818 0.417429012070452 3 13 "GO:0031221;GO:0031222" "arabinan metabolic process" 0.760551289007944
807 0.277673520842222 2 24 "GO:0031268;GO:0031269;GO:0050919" "pseudopodium organization" 0.64313068388082
-1634 0.105530509703976 2 13 "GO:0031272;GO:0031273;GO:0031275;GO:0031276" "regulation of pseudopodium assembly" 0.436363212715792
36 0.973503203271174 2 11 "GO:0031285" "regulation of sorocarp stalk cell differentiation" 0.992818556599931
222 0.679158805062905 3 46 "GO:0031288" "sorocarp morphogenesis" 0.888591481703003
-484 0.744441759461887 2 6 "GO:0031290" "retinal ganglion cell axon guidance" 0.919216081464471
-427 0.724973808387811 3 9 "GO:0031291;GO:0032887;GO:0032888" "regulation of mitotic spindle elongation" 0.908883405532122
-218 0.778895692168374 4 22 "GO:0031297" "replication fork processing" 0.937638630872047
-1872 0.103817775252409 2 10 "GO:0031321" "ascospore-type prospore assembly" 0.431386098959264
366 0.00476543851364532 2 841 "GO:0031324;GO:0051172" "negative regulation of cellular metabolic process" 0.0900473811447188
-89 0.822187066005646 3 85 "GO:0031333" "negative regulation of protein-containing complex assembly" 0.950276936201832
-87 0.788250238861289 3 126 "GO:0031334" "positive regulation of protein-containing complex assembly" 0.940232233120735
1442 0.0574508104023208 5 23 "GO:0031338" "regulation of vesicle fusion" 0.325165378496669
849 0.601931806762354 2 5 "GO:0031339" "negative regulation of vesicle fusion" 0.849687107001209
1932 0.235100875273982 2 5 "GO:0031340" "positive regulation of vesicle fusion" 0.604491085729877
-1311 0.308068258995772 4 8 "GO:0031341;GO:0031343" "regulation of cell killing" 0.674913459747012
-1038 0.0238931050059511 3 63 "GO:0031345" "negative regulation of cell projection organization" 0.207617917994611
-694 0.0907607462947215 2 79 "GO:0031348" "negative regulation of defense response" 0.407545028523395
253 0.501693711547685 5 94 "GO:0031349" "positive regulation of defense response" 0.804298596113427
280 0.68431116445569 2 28 "GO:0031365" "N-terminal protein amino acid modification" 0.891354779403294
691 0.0319103144711523 2 129 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 0.239671714445201
915 0.0730252727669785 3 51 "GO:0031397;GO:1903321" "negative regulation of protein modification by small protein conjugation or removal" 0.368301375694326
627 0.175415391551826 2 62 "GO:0031398;GO:1903322" "positive regulation of protein modification by small protein conjugation or removal" 0.542618277866982
-6 0.965702370836298 6 668 "GO:0031399" "regulation of protein modification process" 0.990339915521848
204 0.401697789395844 4 227 "GO:0031400" "negative regulation of protein modification process" 0.745882600496685
1724 0.134025568783334 3 10 "GO:0031440" "regulation of mRNA 3'-end processing" 0.481661596591397
345 0.832043865207253 2 5 "GO:0031445;GO:0120261" "regulation of heterochromatin assembly" 0.952801464290307
-1332 0.0936095879711529 2 21 "GO:0031468" "nuclear envelope reassembly" 0.414725381237187
-992 0.00198044540845501 2 130 "GO:0031503" "protein-containing complex localization" 0.0515511876364527
82 0.912616740411138 4 24 "GO:0031505;GO:0071852" "fungal-type cell wall organization or biogenesis" 0.977386625907179
-866 0.451494620125128 2 10 "GO:0031532" "actin cytoskeleton reorganization" 0.780712267449454
1776 0.231755973259136 3 6 "GO:0031554" "regulation of DNA-templated transcription, termination" 0.602697865102537
-2671 0.100695590685008 2 5 "GO:0031573" "intra-S DNA damage checkpoint" 0.425159994484013
77 0.949523994090025 2 9 "GO:0031579" "membrane raft organization" 0.987107841503596
-652 0.201381406682139 3 51 "GO:0031589" "cell-substrate adhesion" 0.574811621914747
-721 0.400523894261547 4 18 "GO:0031623" "receptor internalization" 0.744922789204675
-1732 0.243666372734129 2 6 "GO:0031629;GO:0099500" "synaptic vesicle fusion to presynaptic active zone membrane" 0.61557820480201
-2959 0.0147134389796929 3 9 "GO:0031638" "zymogen activation" 0.16000864890416
-959 0.382165603167245 3 11 "GO:0031640;GO:0044364" "disruption of cells of other organism" 0.735448644620468
3092 0.0162196790731925 4 8 "GO:0031641" "regulation of myelination" 0.171476910910511
1069 0.178193068726426 5 21 "GO:0031644" "regulation of nervous system process" 0.54625877522973
2576 0.0828854144856745 2 6 "GO:0031646" "positive regulation of nervous system process" 0.391992628416961
669 0.0370677022895968 3 130 "GO:0031647" "regulation of protein stability" 0.260597179732923
974 0.316562201270341 4 14 "GO:0031648" "protein destabilization" 0.682484411843254
0 0.99879628104675 4 352 "GO:0031667;GO:0009991" "response to extracellular stimulus" 0.999854738834285
1061 0.171531202351821 3 22 "GO:0031670" "cellular response to nutrient" 0.538447483412606
662 0.335778431540036 2 28 "GO:0031929" "TOR signaling" 0.700103569526043
444 0.541673445532167 2 25 "GO:0031935" "regulation of chromatin silencing" 0.821404504716992
-1467 0.226549283301035 6 9 "GO:0031936" "negative regulation of chromatin silencing" 0.601571109334224
2156 0.146612956814645 3 6 "GO:0031937" "positive regulation of chromatin silencing" 0.501437926009793
-747 0.615102912937685 5 6 "GO:0031938" "regulation of chromatin silencing at telomere" 0.855652819596193
-55 0.945673077383611 4 20 "GO:0031952" "regulation of protein autophosphorylation" 0.986720298282026
501 0.436495253647907 2 32 "GO:0031960;GO:0051384" "response to corticosteroid" 0.774224152521764
1737 0.113422481301114 2 11 "GO:0031998;GO:0046320" "regulation of fatty acid oxidation" 0.452938750147812
195 0.858644476232638 2 11 "GO:0032005" "signal transduction involved in positive regulation of conjugation with cellular fusion" 0.963897670093413
-415 0.373969764317647 2 61 "GO:0032006" "regulation of TOR signaling" 0.731474349316391
465 0.469896600491094 4 32 "GO:0032007" "negative regulation of TOR signaling" 0.788834205813644
-1240 0.0824689371385257 4 26 "GO:0032008" "positive regulation of TOR signaling" 0.39159957399708
-1733 0.0989229976060488 4 12 "GO:0032012" "regulation of ARF protein signal transduction" 0.423260694675061
916 0.364154193096611 2 13 "GO:0032020" "ISG15-protein conjugation" 0.727193322784236
408 0.607776405483949 3 21 "GO:0032024;GO:0090277;GO:0046887" "positive regulation of hormone secretion" 0.852756031354911
2640 0.0161050390888753 2 11 "GO:0032026" "response to magnesium ion" 0.171117043581705
826 0.520617194388791 2 8 "GO:0032042" "mitochondrial DNA metabolic process" 0.811979273303506
-950 0.328901167576913 2 14 "GO:0032048;GO:0032049" "cardiolipin metabolic process" 0.69263301855834
977 0.352513085131648 4 12 "GO:0032069;GO:0032075" "regulation of nuclease activity" 0.717744828624945
-1098 0.424782549300805 4 7 "GO:0032070;GO:0032077" "regulation of deoxyribonuclease activity" 0.764930418142754
-638 0.37127780083811 2 26 "GO:0032088" "negative regulation of NF-kappaB transcription factor activity" 0.729969913512216
16 0.979263610988773 3 34 "GO:0032091" "negative regulation of protein binding" 0.992907078090321
51 0.927186297458999 2 42 "GO:0032092" "positive regulation of protein binding" 0.979767993300327
-1937 0.132054147581626 2 8 "GO:0032094" "response to food" 0.48020279036252
1985 0.0491953326027792 7 13 "GO:0032095" "regulation of response to food" 0.306626431267472
85 0.635350550039251 4 431 "GO:0032101" "regulation of response to external stimulus" 0.866544508359628
-615 0.0597920450006548 2 125 "GO:0032102" "negative regulation of response to external stimulus" 0.331155941542088
142 0.617866141476274 2 165 "GO:0032103" "positive regulation of response to external stimulus" 0.857461828727675
158 0.896674255437007 3 9 "GO:0032105;GO:0032108" "negative regulation of response to extracellular stimulus" 0.974928513054633
3168 0.0137908519977779 4 8 "GO:0032106;GO:0032109" "positive regulation of response to nutrient levels" 0.154813435329894
281 0.557758293779442 2 58 "GO:0032107;GO:0032104" "regulation of response to nutrient levels" 0.830463704538757
-175 0.613385914533816 6 111 "GO:0032147" "activation of protein kinase activity" 0.855477182543403
-526 0.647402143841822 5 10 "GO:0032201" "telomere maintenance via semi-conservative replication" 0.872676356579551
929 0.125845459646336 3 36 "GO:0032204;GO:0032206" "regulation of telomere maintenance" 0.472174878241778
2249 0.0258925205821157 4 13 "GO:0032205;GO:1904354" "negative regulation of telomere maintenance" 0.214487267729838
1309 0.0721781618688298 3 25 "GO:0032210;GO:1904356;GO:0032212;GO:1904358" "regulation of telomere maintenance via telomere lengthening" 0.366491097662725
-1736 0.177114119648385 2 8 "GO:0032222;GO:0032223" "regulation of synaptic transmission, cholinergic" 0.545733215509456
-1265 0.248984752508904 2 11 "GO:0032228" "regulation of synaptic transmission, GABAergic" 0.617434873204978
-1129 0.214679592626561 3 16 "GO:0032231;GO:0051492" "regulation of actin filament bundle assembly" 0.591077063276203
257 0.814536477509359 2 11 "GO:0032233" "positive regulation of actin filament bundle assembly" 0.946966684320457
-1243 0.257354556481678 4 11 "GO:0032258;GO:0034727;GO:0044804" "autophagy of nucleus" 0.624832923178772
-1258 0.132045279399791 4 19 "GO:0032261" "purine nucleotide salvage" 0.48020279036252
-114 0.917532318294828 3 11 "GO:0032264" "IMP salvage" 0.977698177015052
122 0.275594082506437 2 1163 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 0.640198844215119
251 0.185185702092391 3 381 "GO:0032269;GO:0051248" "negative regulation of protein metabolic process" 0.552777335195014
-49 0.745742664629882 3 600 "GO:0032270;GO:0051247" "positive regulation of protein metabolic process" 0.920006312406023
-930 0.0519514509329307 2 58 "GO:0032272" "negative regulation of protein polymerization" 0.314875557468677
-750 0.0771417884266737 4 74 "GO:0032273;GO:1902905" "positive regulation of supramolecular fiber organization" 0.378547718530892
-2858 0.0543363354439349 2 6 "GO:0032291;GO:0060856;GO:0060857" "establishment of blood-brain barrier" 0.319618731519412
-825 0.496600863115844 2 9 "GO:0032350" "regulation of hormone metabolic process" 0.804025079030131
-766 0.415287800143742 2 15 "GO:0032354;GO:0034698" "response to gonadotropin" 0.758967988358979
-346 0.72209478917512 2 14 "GO:0032355" "response to estradiol" 0.90799995169988
646 0.615541630370158 5 8 "GO:0032364;GO:0033483" "gas homeostasis" 0.855977971503756
-496 0.585634206338729 2 16 "GO:0032365;GO:0032366" "intracellular lipid transport" 0.840824016469573
42 0.973975295729475 6 8 "GO:0032367" "intracellular cholesterol transport" 0.992907078090321
-29 0.964764146240438 2 31 "GO:0032368" "regulation of lipid transport" 0.990339915521848
-341 0.804162366771007 3 7 "GO:0032369" "negative regulation of lipid transport" 0.945834266311949
-913 0.301208459017205 2 17 "GO:0032370" "positive regulation of lipid transport" 0.66848031380913
608 0.503818633470748 3 16 "GO:0032371;GO:0032374" "regulation of cholesterol transport" 0.804298596113427
-319 0.792705754250331 7 9 "GO:0032376;GO:0032373" "positive regulation of cholesterol transport" 0.941879164384874
1027 0.396955671193465 4 9 "GO:0032377;GO:0032380;GO:0032383" "regulation of intracellular sterol transport" 0.742439590952273
-68 0.801123921959617 3 185 "GO:0032386" "regulation of intracellular transport" 0.94510288084154
-878 0.122791346493297 2 41 "GO:0032387" "negative regulation of intracellular transport" 0.466428044597245
515 0.162254073127977 2 98 "GO:0032388" "positive regulation of intracellular transport" 0.530629922749345
370 0.435680770357963 2 59 "GO:0032392;GO:0032508" "DNA geometric change" 0.774007834764497
-1108 0.33573337903443 5 10 "GO:0032400;GO:0051875;GO:0032401;GO:0051905;GO:0032402;GO:0051904" "establishment of pigment granule localization" 0.700103569526043
941 0.143684876670502 4 32 "GO:0032410;GO:0032413;GO:1904063" "negative regulation of cation transmembrane transport" 0.495481457453358
199 0.757694122395259 2 32 "GO:0032411;GO:0032414;GO:2001259" "positive regulation of transporter activity" 0.925184402082632
-2058 0.134587268669071 4 7 "GO:0032418" "lysosome localization" 0.482497117740245
1081 0.123085178435384 2 27 "GO:0032435;GO:2000059" "negative regulation of ubiquitin-dependent protein catabolic process" 0.466428044597245
-1234 0.283581241174405 2 10 "GO:0032438;GO:0048753" "pigment granule organization" 0.650422323318189
-238 0.686800889756962 2 38 "GO:0032456" "endocytic recycling" 0.892891683630165
-140 0.898470770507917 3 11 "GO:0032459" "regulation of protein oligomerization" 0.975527542103668
-374 0.77106596770246 4 8 "GO:0032461" "positive regulation of protein oligomerization" 0.933514891220324
-939 0.024833268939932 5 76 "GO:0032465;GO:0051302" "regulation of cell division" 0.210737226310891
-750 0.585295531004736 2 7 "GO:0032466" "negative regulation of cytokinesis" 0.840824016469573
-1456 0.0259891181684143 2 31 "GO:0032467;GO:0051781" "positive regulation of cell division" 0.214487267729838
1442 0.0191663855214233 5 35 "GO:0032479" "regulation of type I interferon production" 0.187444557230594
1136 0.134604679637784 2 23 "GO:0032480" "negative regulation of type I interferon production" 0.482497117740245
2330 0.0547430199308351 2 9 "GO:0032481" "positive regulation of type I interferon production" 0.319916789214383
-2687 9.10089875976911e-17 7 128 "GO:0032482" "Rab protein signal transduction" 3.80053532207958e-13
-4253 6.01065504433737e-06 7 15 "GO:0032486" "Rap protein signal transduction" 0.000570465806026201
-200 0.90207334251227 2 5 "GO:0032495;GO:0071225" "response to muramyl dipeptide" 0.975594383016362
220 0.631547687171345 2 63 "GO:0032506" "cytokinetic process" 0.865270059589087
312 0.51814864779178 2 57 "GO:0032507;GO:0045185" "maintenance of protein location" 0.811979273303506
0 0.999652143598073 3 44 "GO:0032509;GO:0071985" "multivesicular body sorting pathway" 0.999854738834285
3179 0.0323060779528989 2 6 "GO:0032510" "endosome to lysosome transport via multivesicular body sorting pathway" 0.241190519136918
-686 0.376829046204049 2 22 "GO:0032511" "late endosome to vacuole transport via multivesicular body sorting pathway" 0.733288954775447
-503 0.632096000845456 2 12 "GO:0032515;GO:0035308" "negative regulation of protein dephosphorylation" 0.865336799301497
967 0.28796574259084 2 16 "GO:0032526" "response to retinoic acid" 0.65569516960706
-88 0.939092732076413 5 10 "GO:0032543" "mitochondrial translation" 0.984175712236642
-157 0.909173545696527 3 7 "GO:0032570" "response to progesterone" 0.976031320351304
141 0.912622219181923 2 8 "GO:0032594" "protein transport within lipid bilayer" 0.977386625907179
-1209 0.231063630603351 2 13 "GO:0032642;GO:0032722" "regulation of chemokine production" 0.602697865102537
2051 0.11088129691075 2 8 "GO:0032647" "regulation of interferon-alpha production" 0.447814599515756
1925 0.0669134412491181 2 12 "GO:0032648;GO:0032688" "regulation of interferon-beta production" 0.352816326586259
-1194 0.463165753628912 2 5 "GO:0032649" "regulation of interferon-gamma production" 0.784292079046149
-528 0.486748462459559 2 23 "GO:0032651;GO:0032652" "regulation of interleukin-1 production" 0.80019776731977
-1271 0.162518120497225 2 16 "GO:0032655;GO:0032695" "regulation of interleukin-12 production" 0.530629922749345
919 0.503861329276991 2 7 "GO:0032663" "regulation of interleukin-2 production" 0.804298596113427
31 0.972400053918418 2 17 "GO:0032675" "regulation of interleukin-6 production" 0.992363163575803
-456 0.507845295194379 3 28 "GO:0032680;GO:1903555" "regulation of tumor necrosis factor production" 0.806987044418465
1200 0.460844855473429 2 5 "GO:0032687;GO:1900226" "negative regulation of interferon-alpha production" 0.784292079046149
-1729 0.0754869917037557 7 14 "GO:0032691;GO:0032692" "negative regulation of interleukin-1 production" 0.373499617719057
-182 0.894522792835204 6 7 "GO:0032715" "negative regulation of interleukin-6 production" 0.974229179375733
-1246 0.135663734189822 3 19 "GO:0032720;GO:1903556" "negative regulation of tumor necrosis factor production" 0.484215174339057
1341 0.269055758772938 3 9 "GO:0032732;GO:0032731" "positive regulation of interleukin-1 production" 0.636401719043218
180 0.875968280159522 2 10 "GO:0032755" "positive regulation of interleukin-6 production" 0.969176422793188
1412 0.219839109626815 4 10 "GO:0032760;GO:1903557" "positive regulation of tumor necrosis factor production" 0.597298712948327
856 0.457054400471214 5 10 "GO:0032768;GO:0050999" "regulation of monooxygenase activity" 0.784165643536479
720 0.658092977956923 2 5 "GO:0032769" "negative regulation of monooxygenase activity" 0.878917588968069
991 0.542563480667607 7 5 "GO:0032770;GO:0051000" "positive regulation of nitric-oxide synthase activity" 0.822113604959335
813 0.000432105660442743 2 253 "GO:0032774" "RNA biosynthetic process" 0.0171854594096085
-1724 0.155161809964278 2 9 "GO:0032780" "negative regulation of ATPase activity" 0.51997759420741
-740 0.463213386871356 4 13 "GO:0032781" "positive regulation of ATPase activity" 0.784292079046149
1360 0.00566924844231774 4 55 "GO:0032784;GO:0032786" "regulation of DNA-templated transcription, elongation" 0.0970277930127823
703 0.635856320943489 5 6 "GO:0032785;GO:0034244" "negative regulation of DNA-templated transcription, elongation" 0.866544508359628
423 0.00532013024246465 2 602 "GO:0032787" "monocarboxylic acid metabolic process" 0.093742041740643
4560 0.00506222029843855 2 5 "GO:0032790" "ribosome disassembly" 0.0916146495617338
-644 0.376541717145561 3 25 "GO:0032793" "positive regulation of CREB transcription factor activity" 0.733071426946323
-82 0.933057716542163 2 14 "GO:0032801" "receptor catabolic process" 0.981720590647536
-378 0.437981653668177 5 56 "GO:0032868" "response to insulin" 0.774224152521764
-606 0.275641169037065 2 43 "GO:0032869;GO:0071375" "cellular response to peptide hormone stimulus" 0.640198844215119
-294 0.474423071689672 2 79 "GO:0032870" "cellular response to hormone stimulus" 0.79244248919844
-1092 0.00582038942074737 6 85 "GO:0032872;GO:0070302;GO:0046328" "regulation of stress-activated MAPK cascade" 0.0975182092994682
521 0.555119405184282 5 17 "GO:0032873;GO:0070303" "negative regulation of stress-activated MAPK cascade" 0.828877245450873
-1186 0.0189608681668803 4 52 "GO:0032874;GO:0070304;GO:0046330" "positive regulation of stress-activated protein kinase signaling cascade" 0.186307259917393
2380 0.00700655758709804 2 17 "GO:0032875" "regulation of DNA endoreduplication" 0.106397761758987
2085 0.0573938161978116 5 11 "GO:0032876" "negative regulation of DNA endoreduplication" 0.325165378496669
539 0.566469407444001 4 15 "GO:0032878" "regulation of establishment or maintenance of cell polarity" 0.833291264169526
-202 0.0999196529443832 2 946 "GO:0032879" "regulation of localization" 0.425012407682299
-136 0.495209543857602 4 342 "GO:0032880" "regulation of protein localization" 0.803722159255888
1493 0.10092124976354 6 16 "GO:0032885;GO:0032881" "regulation of polysaccharide metabolic process" 0.425274610507107
-1016 0.000935133931251962 2 142 "GO:0032886;GO:0070507" "regulation of microtubule-based process" 0.0293617992248736
-1557 0.0870992448441366 7 16 "GO:0032889" "regulation of vacuole fusion, non-autophagic" 0.398386031181944
-1355 0.163626967833449 2 14 "GO:0032890" "regulation of organic acid transport" 0.532407309077466
-1384 0.314144412838447 2 7 "GO:0032892" "positive regulation of organic acid transport" 0.679276044559606
869 0.158256051052927 5 35 "GO:0032922" "circadian regulation of gene expression" 0.523785941028254
-3065 0.00110597354801103 7 15 "GO:0032928;GO:0090322" "regulation of superoxide anion generation" 0.0339598936506916
-2284 0.0296620188472941 4 12 "GO:0032929;GO:0045019;GO:1904406;GO:0060349" "negative regulation of nitric oxide metabolic process" 0.230667766678399
-2869 0.0369462189755847 2 7 "GO:0032930;GO:0033860;GO:0033864;GO:1904707" "positive regulation of superoxide anion generation" 0.260273903966504
-436 0.734890865142845 2 8 "GO:0032943;GO:0070661;GO:0042098;GO:0046651" "mononuclear cell proliferation" 0.913878235032284
-949 0.28224792926886 2 17 "GO:0032954;GO:1903436;GO:1903438;GO:1903490" "regulation of cytokinetic process" 0.648688691594254
-547 0.602738138741642 5 12 "GO:0032955;GO:1901891;GO:0031991" "regulation of cell septum assembly" 0.849687107001209
-881 0.00225261702817714 5 161 "GO:0032956;GO:0032970" "regulation of actin filament-based process" 0.0563289144291481
2303 0.15693618946914 4 5 "GO:0032957" "inositol trisphosphate metabolic process" 0.521516472632794
2479 0.0714534925354357 4 7 "GO:0032958" "inositol phosphate biosynthetic process" 0.365185618241243
1904 0.000610520941639509 2 43 "GO:0032968;GO:0034243" "regulation of transcription elongation from RNA polymerase II promoter" 0.0213058823119533
227 0.851820152937157 7 9 "GO:0032978" "protein insertion into membrane from inner side" 0.961145895343304
823 0.013261530912756 2 121 "GO:0032984" "protein-containing complex disassembly" 0.151726446826491
2424 0.00227254667912288 2 21 "GO:0032988" "ribonucleoprotein complex disassembly" 0.056489017452483
-193 0.411526328760391 3 244 "GO:0032989" "cellular component morphogenesis" 0.756730052357284
1066 0.472880267742195 2 6 "GO:0033032" "regulation of myeloid cell apoptotic process" 0.791165063337903
-368 0.00753509161946582 2 743 "GO:0033043" "regulation of organelle organization" 0.110797685221441
331 0.177709097967138 6 223 "GO:0033044" "regulation of chromosome organization" 0.54625877522973
13 0.967285291706524 2 125 "GO:0033045;GO:0051983;GO:0033047" "regulation of chromosome segregation" 0.990339915521848
207 0.671546183553219 2 56 "GO:0033046;GO:0051985;GO:0033048;GO:0045839;GO:0045841;GO:1902100;GO:2000816;GO:1905819" "negative regulation of mitotic nuclear division" 0.885779173252761
647 0.267703960009932 4 39 "GO:0033108;GO:0070271" "mitochondrial respiratory chain complex assembly" 0.635549594656894
185 0.843878753984079 2 15 "GO:0033119;GO:0048025;GO:0050686" "negative regulation of mRNA processing" 0.958560878701409
844 0.312343645641 4 19 "GO:0033120" "positive regulation of RNA splicing" 0.67793506455136
2186 0.111855002139409 3 7 "GO:0033127;GO:0033129" "regulation of histone phosphorylation" 0.449573136606518
1163 0.110332132171001 4 25 "GO:0033135" "regulation of peptidyl-serine phosphorylation" 0.446460255761725
413 0.763828791530014 3 7 "GO:0033137" "negative regulation of peptidyl-serine phosphorylation" 0.928872752891479
1453 0.0903173868438018 2 18 "GO:0033138" "positive regulation of peptidyl-serine phosphorylation" 0.405990750763957
1537 0.0429426039845092 3 23 "GO:0033143" "regulation of intracellular steroid hormone receptor signaling pathway" 0.287011433598693
2123 0.0238892934559934 3 15 "GO:0033144" "negative regulation of intracellular steroid hormone receptor signaling pathway" 0.207617917994611
1167 0.310317703368995 6 10 "GO:0033146;GO:0033147" "regulation of intracellular estrogen receptor signaling pathway" 0.675745257381711
1009 0.49673963215942 6 6 "GO:0033151" "V(D)J recombination" 0.804025079030131
474 0.171268319487565 2 111 "GO:0033157" "regulation of intracellular protein transport" 0.538447483412606
4497 0.00570865959802961 4 5 "GO:0033169" "histone H3-K9 demethylation" 0.0973035203321292
930 0.531338945188931 3 6 "GO:0033182" "regulation of histone ubiquitination" 0.815363171085679
-1523 0.0940558710706559 2 16 "GO:0033198" "response to ATP" 0.41519801013854
-618 0.677479113303689 3 6 "GO:0033210;GO:0021756" "striatum development" 0.887716591514341
1757 0.28010573989156 2 5 "GO:0033227" "dsRNA transport" 0.645898161119357
-1060 0.475654107998106 2 6 "GO:0033260;GO:1902969" "nuclear DNA replication" 0.79244248919844
1297 0.425534506491932 2 5 "GO:0033262" "regulation of nuclear cell cycle DNA replication" 0.765225552568665
-1146 0.046617847439733 2 40 "GO:0033273" "response to vitamin" 0.296762394677325
-145 0.861717591432919 3 19 "GO:0033298" "contractile vacuole organization" 0.965401739170298
-1493 0.245777770305158 2 8 "GO:0033299" "secretion of lysosomal enzymes" 0.6174287925253
-3454 0.020032602038557 3 6 "GO:0033301;GO:0035186;GO:0045448" "mitotic cell cycle, embryonic" 0.190923617487721
-2124 0.191804228414137 3 5 "GO:0033306;GO:1903173" "phytol metabolic process" 0.562582062092478
280 0.798418732239202 2 11 "GO:0033313" "meiotic cell cycle checkpoint" 0.94423391435284
-2204 0.0554098699351712 2 10 "GO:0033314" "mitotic DNA replication checkpoint" 0.321824223712482
-8 0.993395276357477 4 13 "GO:0033344" "cholesterol efflux" 0.997857166633331
-858 0.395182018387968 3 13 "GO:0033363" "secretory granule organization" 0.742439590952273
237 0.199656237109535 2 399 "GO:0033365" "protein localization to organelle" 0.571813355264919
2702 0.0689193221889824 3 6 "GO:0033383;GO:0033384" "geranyl diphosphate metabolic process" 0.360660513109261
-3741 0.0214730022491279 3 5 "GO:0033477" "S-methylmethionine metabolic process" 0.196217193418727
468 0.684253362898469 2 10 "GO:0033499" "galactose catabolic process via UDP-galactose" 0.891354779403294
2332 0.0899374559209139 2 7 "GO:0033522" "histone H2A ubiquitination" 0.405155141235962
1117 0.308850484093999 2 11 "GO:0033523" "histone H2B ubiquitination" 0.674913459747012
59 0.968342209162341 7 6 "GO:0033539" "fatty acid beta-oxidation using acyl-CoA dehydrogenase" 0.990339915521848
327 0.00268087502552277 3 1234 "GO:0033554" "cellular response to stress" 0.0621963005921283
157 0.923140388387748 2 5 "GO:0033555" "multicellular organismal response to stress" 0.978287097598285
439 0.429042009429717 2 43 "GO:0033559" "unsaturated fatty acid metabolic process" 0.769291297285744
-2843 0.0387123222339134 2 7 "GO:0033563" "dorsal/ventral axon guidance" 0.268242393812606
-1868 0.251032787071838 3 5 "GO:0033567" "DNA replication, Okazaki fragment processing" 0.619454674298926
-2173 0.114027342754243 5 7 "GO:0033574" "response to testosterone" 0.454117912531598
-2743 0.0917938930592067 4 5 "GO:0033578" "protein glycosylation in Golgi" 0.410778953473612
-733 0.504034824240622 4 11 "GO:0033619" "membrane protein proteolysis" 0.804298596113427
-183 0.439317791347257 2 241 "GO:0033674;GO:0051347;GO:0045860" "positive regulation of transferase activity" 0.774224152521764
1390 0.0671679411624059 2 23 "GO:0033683" "nucleotide-excision repair, DNA incision" 0.353266148985147
638 0.642449957510228 2 7 "GO:0033693;GO:0045110;GO:0045109;GO:0060052" "intermediate filament organization" 0.869368445418896
2678 0.0714225617708927 5 6 "GO:0033762" "response to glucagon" 0.365185618241243
799 0.0224323001897023 4 109 "GO:0033875;GO:0034032;GO:0033865" "ribonucleoside bisphosphate metabolic process" 0.202764687428997
335 0.730536649707075 2 14 "GO:0033962" "P-body assembly" 0.91229696446673
389 0.10050581901987 2 241 "GO:0033993" "response to lipid" 0.425159994484013
-1070 0.188699263793021 6 20 "GO:0034035" "purine ribonucleoside bisphosphate metabolic process" 0.559489633856671
-547 0.736558014894982 2 5 "GO:0034058" "endosomal vesicle fusion" 0.913878235032284
-1549 0.296978153023494 3 6 "GO:0034059;GO:0071454" "response to anoxia" 0.665333029520446
224 0.838372842297823 2 11 "GO:0034063" "stress granule assembly" 0.955786237902187
